5;22;2436;SpatialJoin;30.0;5;5;K.Finding maximal disks...;0.181;76;18093;5511;76;26.91
5;22;2437;SpatialJoin;30.0;5;5;L.Prunning duplicates and subsets...;1.326;76;18093;5511;76;26.91
5;23;2447;SpatialJoin;30.0;5;5;B.Indexing points...;5.863;0;18245;5629;81;22.49
5;23;2448;SpatialJoin;30.0;5;5;C.Getting pairs...;4.949;5629;18245;5629;81;22.49
5;23;2449;SpatialJoin;30.0;5;5;D.Computing centers...;1.564;11258;18245;5629;81;22.49
5;23;2450;SpatialJoin;30.0;5;5;E.Indexing centers...;1.248;11258;18245;5629;81;22.49
5;23;2451;SpatialJoin;30.0;5;5;F.Getting disks...;4.333;11258;18245;5629;81;22.49
5;23;2452;SpatialJoin;30.0;5;5;G.Filtering less-than-mu disks...;0.341;552;18245;5629;81;22.49
5;23;2453;SpatialJoin;30.0;5;5;H.Prunning duplicate candidates...;2.097;273;18245;5629;81;22.49
5;23;2454;SpatialJoin;30.0;5;5;I.Indexing candidates...;2.546;273;18245;5629;81;22.49
5;23;2455;SpatialJoin;30.0;5;5;J.Getting expansions...;0.168;1141;18245;5629;81;22.49
5;23;2456;SpatialJoin;30.0;5;5;K.Finding maximal disks...;0.150;82;18245;5629;81;22.49
5;23;2457;SpatialJoin;30.0;5;5;L.Prunning duplicates and subsets...;1.324;81;18245;5629;81;22.49
5;24;2469;SpatialJoin;30.0;5;5;B.Indexing points...;5.065;0;18394;5701;87;21.4
