tinstance	cellId	method	epsilon	time	n
320	215	PSI	12	0.004640559880000001	35
320	215	PSI	14	0.00475059036	42
320	215	PSI	16	0.00593865984	63
320	215	PSI	18	0.00592311514	79
320	215	PSI	20	0.00648093654	94
320	216	BFE	10	0.01026450478	27
320	216	BFE	12	0.010673581759999998	37
320	216	BFE	14	0.01135184944	53
320	216	BFE	16	0.013467651719999998	63
320	216	BFE	18	0.013877799899999998	81
320	216	BFE	20	0.015534720399999999	90
320	216	PSI	10	0.00535003596	27
320	216	PSI	12	0.0042479914	37
320	216	PSI	14	0.00519979954	53
320	216	PSI	16	0.0059901764800000005	63
320	216	PSI	18	0.00612003156	81
320	216	PSI	20	0.00622699004	90
320	217	BFE	10	0.00321029632	0
320	217	BFE	12	0.0032448986399999996	0
320	217	BFE	14	0.0031833755999999998	0
320	217	BFE	16	0.00316107054	0
320	217	BFE	18	0.00381162596	0
320	217	BFE	20	0.0036435857	0
320	217	PSI	10	5.603928999999999e-4	0
320	217	PSI	12	6.078735799999999e-4	0
320	217	PSI	14	5.7476012e-4	0
320	217	PSI	16	6.1757504e-4	0
320	217	PSI	18	6.892550800000001e-4	0
320	217	PSI	20	7.3904576e-4	0
320	218	BFE	10	0.00304343862	0
320	218	BFE	12	0.00320961082	0
320	218	BFE	14	0.0036232819799999995	0
320	218	BFE	16	0.00305512714	0
320	218	BFE	18	0.00303602326	0
320	218	BFE	20	0.00375264626	0
320	218	PSI	10	4.733152e-4	0
320	218	PSI	12	5.008831e-4	0
320	218	PSI	14	5.9236478e-4	0
320	218	PSI	16	4.8020674000000003e-4	0
320	218	PSI	18	4.9486254e-4	0
320	218	PSI	20	6.0097734e-4	0
320	219	BFE	10	0.0033833009999999996	0
320	219	BFE	12	0.0033525741400000004	0
320	219	BFE	14	0.0035059589000000003	0
320	219	BFE	16	0.0034119220200000003	0
320	219	BFE	18	0.00337437524	0
320	219	BFE	20	0.0034138970599999997	0
320	219	PSI	10	6.1133252e-4	0
320	219	PSI	12	5.9969978e-4	0
320	219	PSI	14	6.1423486e-4	0
320	219	PSI	16	6.4652158e-4	0
320	219	PSI	18	5.9944848e-4	0
320	219	PSI	20	6.2603258e-4	0
320	220	BFE	10	0.0063756861	3
320	220	BFE	12	0.00605748924	3
320	220	BFE	14	0.005962970579999999	3
320	220	BFE	16	0.0063629671	3
320	220	BFE	18	0.00628275256	3
320	220	BFE	20	0.006102978899999999	3
320	220	PSI	10	0.00177885932	3
320	220	PSI	12	0.0013249875400000001	3
320	220	PSI	14	0.0012392744	3
320	220	PSI	16	0.0011885118	3
320	220	PSI	18	0.00124504574	3
320	220	PSI	20	0.0012185314399999999	3
320	221	BFE	10	0.00693689378	3
320	221	BFE	12	0.0072268098	6
320	221	BFE	14	0.00750075622	6
320	221	BFE	16	0.00744796938	9
320	221	BFE	18	0.007665171080000001	12
320	221	BFE	20	0.007849182219999999	15
320	221	PSI	10	0.00181195176	3
320	221	PSI	12	0.0021831763	6
320	221	PSI	14	0.00221261198	6
320	221	PSI	16	0.00235891658	9
320	221	PSI	18	0.00259418528	12
320	221	PSI	20	0.0032441030000000004	15
320	222	BFE	10	0.00678617198	3
320	222	BFE	12	0.0063292318	3
320	222	BFE	14	0.00689934834	6
320	222	BFE	16	0.007636997079999999	6
320	222	BFE	18	0.00658520954	6
320	222	BFE	20	0.00679430024	6
320	222	PSI	10	0.00146178368	3
320	222	PSI	12	0.00145537276	3
320	222	PSI	14	0.00200160416	6
320	222	PSI	16	0.00213214166	6
320	222	PSI	18	0.00215296948	6
320	222	PSI	20	0.0020245994	6
320	223	BFE	10	0.0036344457199999998	0
320	223	BFE	12	0.00382961744	0
320	223	BFE	14	0.0038496640400000003	0
320	223	BFE	16	0.00624557358	3
320	223	BFE	18	0.00601181464	3
320	223	BFE	20	0.0065138437600000005	3
320	223	PSI	10	7.927005600000001e-4	0
320	223	PSI	12	9.099448999999999e-4	0
320	223	PSI	14	9.6090472e-4	0
320	223	PSI	16	0.00132443632	3
320	223	PSI	18	0.00121642852	3
320	223	PSI	20	0.0012365308400000001	3
320	224	BFE	10	0.0040144806	0
320	224	BFE	12	0.0037204168799999998	0
320	224	BFE	14	0.0035559864	0
320	224	BFE	16	0.00432178908	0
320	224	BFE	18	0.0037395825	0
320	224	BFE	20	0.00358293824	0
320	224	PSI	10	8.3222616e-4	0
320	224	PSI	12	7.799539800000001e-4	0
320	224	PSI	14	7.7894616e-4	0
320	224	PSI	16	8.4639668e-4	0
320	224	PSI	18	7.904551399999999e-4	0
320	224	PSI	20	7.7418408e-4	0
320	225	BFE	10	0.00786879052	6
320	225	BFE	12	0.00782061874	6
320	225	BFE	14	0.008169524440000001	13
320	225	BFE	16	0.00923921602	24
320	225	BFE	18	0.0098695693	35
320	225	BFE	20	0.011212019600000001	46
320	225	PSI	10	0.0025114021199999998	6
320	225	PSI	12	0.0026474354199999997	6
320	225	PSI	14	0.0027481216	13
320	225	PSI	16	0.003974195339999999	24
320	225	PSI	18	0.00421034886	35
320	225	PSI	20	0.004930456420000001	46
320	226	BFE	10	0.0033965145000000004	0
320	226	BFE	12	0.0034706794999999997	0
320	226	BFE	14	0.004177517600000001	0
320	226	BFE	16	0.0034928178399999997	0
320	226	BFE	18	0.0033823045199999997	0
320	226	BFE	20	0.0035406436799999995	0
320	226	PSI	10	0.00062468751999999995	0
320	226	PSI	12	6.1647918e-4	0
320	226	PSI	14	9.347685200000001e-4	0
320	226	PSI	16	6.3210114e-4	0
320	226	PSI	18	6.4403802e-4	0
320	226	PSI	20	6.5463194e-4	0
320	227	BFE	10	0.0028790082000000002	0
320	227	BFE	12	0.0029857049	0
320	227	BFE	14	0.0028867936600000003	0
320	227	BFE	16	0.00285380664	0
320	227	BFE	18	0.0030117741	0
320	227	BFE	20	0.00288655876	0
320	227	PSI	10	3.9405896000000004e-4	0
320	227	PSI	12	4.0356083999999997e-4	0
320	227	PSI	14	4.0320347999999996e-4	0
320	227	PSI	16	3.9901332e-4	0
320	227	PSI	18	4.0331926e-4	0
320	227	PSI	20	4.2395765999999994e-4	0
320	228	BFE	10	0.00886650336	16
320	228	BFE	12	0.00801662568	16
320	228	BFE	14	0.00930976054	19
320	228	BFE	16	0.00970172502	30
320	228	BFE	18	0.00937321076	31
320	228	BFE	20	0.01004855558	37
320	228	PSI	10	0.00288511544	16
320	228	PSI	12	0.00304204226	16
320	228	PSI	14	0.0033213752999999998	19
320	228	PSI	16	0.0036526418800000003	30
320	228	PSI	18	0.0037535826000000003	31
320	228	PSI	20	0.0040421259199999995	37
320	229	BFE	10	0.007698825479999999	10
320	229	BFE	12	0.008108282999999999	12
320	229	BFE	14	0.0082788794	15
320	229	BFE	16	0.008476305100000001	16
320	229	BFE	18	0.008651343879999999	18
320	229	BFE	20	0.00894157382	21
320	229	PSI	10	0.00233883166	10
320	229	PSI	12	0.0023769410799999997	12
320	229	PSI	14	0.00288536944	15
320	229	PSI	16	0.00289977104	16
320	229	PSI	18	0.00326838514	18
320	229	PSI	20	0.0031427016	21
320	230	BFE	10	0.01731607538	137
320	230	BFE	12	0.01874988866	164
320	230	BFE	14	0.02015971556	186
320	230	BFE	16	0.02378212194	223
320	230	BFE	18	0.02260071692	246
320	230	BFE	20	0.026051700100000002	287
320	230	PSI	10	0.00797781834	137
320	230	PSI	12	0.0073081884	164
320	230	PSI	14	0.00770476316	186
320	230	PSI	16	0.0086985051	223
320	230	PSI	18	0.011043865500000001	246
320	230	PSI	20	0.010191224740000001	287
320	231	BFE	10	0.014172222679999999	92
320	231	BFE	12	0.014613434579999997	105
320	231	BFE	14	0.01586945306	107
320	231	BFE	16	0.014788418219999998	111
320	231	BFE	18	0.01508822316	119
320	231	BFE	20	0.01556886066	122
320	231	PSI	10	0.00576807866	92
320	231	PSI	12	0.00610967176	105
320	231	PSI	14	0.00618522302	107
320	231	PSI	16	0.006450283980000001	111
320	231	PSI	18	0.006357558219999999	119
320	231	PSI	20	0.006429623520000001	122
320	232	BFE	10	0.00572804292	3
320	232	BFE	12	0.005627865540000001	3
320	232	BFE	14	0.0056109897	3
320	232	BFE	16	0.00572972542	3
320	232	BFE	18	0.00750105226	10
320	232	BFE	20	0.00744553136	10
320	232	PSI	10	0.0010511747800000001	3
320	232	PSI	12	0.00119583234	3
320	232	PSI	14	0.00110465814	3
320	232	PSI	16	0.00119211358	3
320	232	PSI	18	0.0024151996599999998	10
320	232	PSI	20	0.00214829484	10
320	233	BFE	10	0.006659472580000001	7
320	233	BFE	12	0.0060534465	7
320	233	BFE	14	0.006266429920000001	9
320	233	BFE	16	0.00777390718	13
320	233	BFE	18	0.0073504534	15
320	233	BFE	20	0.00774716028	17
320	233	PSI	10	0.00191099828	7
320	233	PSI	12	0.00154449978	7
320	233	PSI	14	0.00184735346	9
320	233	PSI	16	0.00204119128	13
320	233	PSI	18	0.0022590482	15
320	233	PSI	20	0.0025986786200000002	17
320	234	BFE	10	0.0076641895799999995	18
320	234	BFE	12	0.00893032648	25
320	234	BFE	14	0.00851113538	29
320	234	BFE	16	0.00976377036	44
320	234	BFE	18	0.011232133279999999	54
320	234	BFE	20	0.01275416738	62
320	234	PSI	10	0.00279539548	18
320	234	PSI	12	0.00360961552	25
320	234	PSI	14	0.0036070935800000003	29
320	234	PSI	16	0.00440431932	44
320	234	PSI	18	0.00500063996	54
320	234	PSI	20	0.0052889615	62
320	235	BFE	10	0.01062880666	31
320	235	BFE	12	0.010401929280000001	37
320	235	BFE	14	0.010181997940000001	38
320	235	BFE	16	0.013710031340000001	42
320	235	BFE	18	0.0120692668	50
320	235	BFE	20	0.01208009858	60
320	235	PSI	10	0.0038660048000000004	31
320	235	PSI	12	0.00415527946	37
320	235	PSI	14	0.00453412182	38
320	235	PSI	16	0.00491179632	42
320	235	PSI	18	0.00493920934	50
320	235	PSI	20	0.0051898091	60
320	236	BFE	10	0.00407555922	0
320	236	BFE	12	0.0074368266799999996	6
320	236	BFE	14	0.007938420880000002	15
320	236	BFE	16	0.0081484897	20
320	236	BFE	18	0.009438028820000001	23
320	236	BFE	20	0.00889620996	25
320	236	PSI	10	0.00126730432	0
320	236	PSI	12	0.00217857236	6
320	236	PSI	14	0.00253798876	15
320	236	PSI	16	0.0029000035	20
320	236	PSI	18	0.0032076529799999996	23
320	236	PSI	20	0.00337441974	25
320	237	BFE	10	0.0032586334199999996	0
320	237	BFE	12	0.0031743104600000004	0
320	237	BFE	14	0.00325823438	0
320	237	BFE	16	0.00567366596	3
320	237	BFE	18	0.00563779088	3
320	237	BFE	20	0.00672481484	6
320	237	PSI	10	6.037540800000001e-4	0
320	237	PSI	12	8.103505e-4	0
320	237	PSI	14	8.0004364e-4	0
320	237	PSI	16	0.00110366792	3
320	237	PSI	18	0.0011692993	3
320	237	PSI	20	0.0016302406200000002	6
320	238	BFE	10	0.003993140819999999	0
320	238	BFE	12	0.00393291246	0
320	238	BFE	14	0.00399768436	0
320	238	BFE	16	0.0039920123	0
320	238	BFE	18	0.0038796651199999995	0
320	238	BFE	20	0.0040426639	0
320	238	PSI	10	0.0010024540999999999	0
320	238	PSI	12	9.875942799999998e-4	0
320	238	PSI	14	9.6112562e-4	0
320	238	PSI	16	9.409549600000001e-4	0
320	238	PSI	18	0.00101096086	0
320	238	PSI	20	0.00111869186	0
320	239	BFE	10	0.014483962159999999	81
320	239	BFE	12	0.01445354834	84
320	239	BFE	14	0.014024674639999998	90
320	239	BFE	16	0.014782558179999999	98
320	239	BFE	18	0.01485785358	98
320	239	BFE	20	0.015309236759999997	99
320	239	PSI	10	0.00652443014	81
320	239	PSI	12	0.0062629695	84
320	239	PSI	14	0.00655755704	90
320	239	PSI	16	0.0067446947000000005	98
320	239	PSI	18	0.006819222	98
320	239	PSI	20	0.0067115361	99
320	240	BFE	10	0.0032647250000000004	0
320	240	BFE	12	0.00333733442	0
320	240	BFE	14	0.0032245072399999996	0
320	240	BFE	16	0.00324339296	0
320	240	BFE	18	0.0032828117599999996	0
320	240	BFE	20	0.00372432474	0
320	240	PSI	10	6.2712452e-4	0
320	240	PSI	12	6.1638188e-4	0
320	240	PSI	14	6.176593600000001e-4	0
320	240	PSI	16	6.298142399999999e-4	0
320	240	PSI	18	6.1661748e-4	0
320	240	PSI	20	6.9487466e-4	0
320	241	BFE	10	0.00383151404	0
320	241	BFE	12	0.0038295799	0
320	241	BFE	14	0.0038284534799999997	0
320	241	BFE	16	0.0040909062	0
320	241	BFE	18	0.00380194998	0
320	241	BFE	20	0.00381127536	0
320	241	PSI	10	9.102708599999998e-4	0
320	241	PSI	12	8.9584152e-4	0
320	241	PSI	14	8.9369106e-4	0
320	241	PSI	16	9.3212228e-4	0
320	241	PSI	18	9.3134458e-4	0
320	241	PSI	20	8.920061e-4	0
320	242	BFE	10	0.00727787642	3
320	242	BFE	12	0.0072635986	6
320	242	BFE	14	0.00721731558	6
320	242	BFE	16	0.007906653060000001	8
320	242	BFE	18	0.00769187778	10
320	242	BFE	20	0.0077269587599999995	12
320	242	PSI	10	0.00172445524	3
320	242	PSI	12	0.00213712722	6
320	242	PSI	14	0.00219635068	6
320	242	PSI	16	0.00243965384	8
320	242	PSI	18	0.00256258816	10
320	242	PSI	20	0.00281436236	12
320	243	BFE	10	0.00418878682	0
320	243	BFE	12	0.00336630116	0
320	243	BFE	14	0.0032523175799999996	0
320	243	BFE	16	0.0037972468600000002	0
320	243	BFE	18	0.0032199477400000004	0
320	243	BFE	20	0.0032363416200000003	0
320	243	PSI	10	7.472203e-4	0
320	243	PSI	12	6.141210199999999e-4	0
320	243	PSI	14	6.462341e-4	0
320	243	PSI	16	7.156916800000001e-4	0
320	243	PSI	18	6.1322558e-4	0
320	243	PSI	20	5.941959799999999e-4	0
320	244	BFE	10	0.00379489984	0
320	244	BFE	12	0.00600137646	3
320	244	BFE	14	0.00605849902	3
320	244	BFE	16	0.0076370922600000005	3
320	244	BFE	18	0.00608779908	3
320	244	BFE	20	0.00607960454	3
320	244	PSI	10	9.655216399999999e-4	0
320	244	PSI	12	0.0011980680399999999	3
320	244	PSI	14	0.0011998894	3
320	244	PSI	16	0.0017247216999999998	3
320	244	PSI	18	0.00121745254	3
320	244	PSI	20	0.00122766654	3
320	245	BFE	10	0.0056729224000000005	0
320	245	BFE	12	0.00476178014	0
320	245	BFE	14	0.00468882318	0
320	245	BFE	16	0.00635426798	0
320	245	BFE	18	0.00478015452	0
320	245	BFE	20	0.0048014178800000005	0
320	245	PSI	10	0.001429989	0
320	245	PSI	12	0.00142709696	0
320	245	PSI	14	0.0014134078999999999	0
320	245	PSI	16	0.00145867282	0
320	245	PSI	18	0.00142127472	0
320	245	PSI	20	0.001416541	0
320	246	BFE	10	0.0050495381200000005	0
320	246	BFE	12	0.007323153979999999	3
320	246	BFE	14	0.0075153736999999995	3
320	246	BFE	16	0.00744692582	3
320	246	BFE	18	0.0074166862200000004	3
320	246	BFE	20	0.00747242472	3
320	246	PSI	10	0.0016997271800000002	0
320	246	PSI	12	0.0019048892199999997	3
320	246	PSI	14	0.00201568124	3
320	246	PSI	16	0.00198838038	3
320	246	PSI	18	0.0019917113799999995	3
320	246	PSI	20	0.00216875752	3
320	247	BFE	10	0.00414050528	0
320	247	BFE	12	0.00419438678	0
320	247	BFE	14	0.00441624334	0
320	247	BFE	16	0.00416049132	0
320	247	BFE	18	0.00414555146	0
320	247	BFE	20	0.00438864892	0
320	247	PSI	10	0.00113782416	0
320	247	PSI	12	0.00114362064	0
320	247	PSI	14	0.00112447222	0
320	247	PSI	16	0.0011487799200000002	0
320	247	PSI	18	0.0011039282000000002	0
320	247	PSI	20	0.0014360806	0
320	248	BFE	10	0.00479981144	0
320	248	BFE	12	0.00472552176	0
320	248	BFE	14	0.0058305061	0
320	248	BFE	16	0.0047448188799999996	0
320	248	BFE	18	0.0068571289199999995	2
320	248	BFE	20	0.00778389976	4
320	248	PSI	10	0.00137524484	0
320	248	PSI	12	0.00138829764	0
320	248	PSI	14	0.00192050062	0
320	248	PSI	16	0.00161944202	0
320	248	PSI	18	0.00161000928	2
320	248	PSI	20	0.0024333482	4
320	249	BFE	10	0.00737873448	5
320	249	BFE	12	0.00744407182	6
320	249	BFE	14	0.00815607262	6
320	249	BFE	16	0.00746001642	6
320	249	BFE	18	0.00754607012	6
320	249	BFE	20	0.0073573918	6
320	249	PSI	10	0.00235597096	5
320	249	PSI	12	0.0024097658800000003	6
320	249	PSI	14	0.00244225128	6
320	249	PSI	16	0.0024632108	6
320	249	PSI	18	0.00250359398	6
320	249	PSI	20	0.00252863032	6
320	250	BFE	10	0.00331348902	0
320	250	BFE	12	0.00330783116	0
320	250	BFE	14	0.0033731203200000003	0
320	250	BFE	16	0.0033522364	0
320	250	BFE	18	0.00336718804	0
320	250	BFE	20	0.0034722328599999996	0
320	250	PSI	10	6.117364400000001e-4	0
320	250	PSI	12	6.006795e-4	0
320	250	PSI	14	5.9716084e-4	0
320	250	PSI	16	6.2407284e-4	0
320	250	PSI	18	6.4153362e-4	0
320	250	PSI	20	6.2598294e-4	0
320	251	BFE	10	0.0029248206	0
320	251	BFE	12	0.002903766	0
320	251	BFE	14	0.00293592556	0
320	251	BFE	16	0.00298141694	0
320	251	BFE	18	0.00292797212	0
320	251	BFE	20	0.00346310514	0
320	251	PSI	10	4.316029e-4	0
320	251	PSI	12	4.0532683999999997e-4	0
320	251	PSI	14	4.0805052e-4	0
320	251	PSI	16	4.2798239999999996e-4	0
320	251	PSI	18	4.170319e-4	0
320	251	PSI	20	4.3146879999999996e-4	0
320	252	BFE	10	0.00333260036	0
320	252	BFE	12	0.0031844569599999996	0
320	252	BFE	14	0.0030387244600000004	0
320	252	BFE	16	0.0030462429	0
320	252	BFE	18	0.00309829586	0
320	252	BFE	20	0.00310458978	0
320	252	PSI	10	6.711003399999999e-4	0
320	252	PSI	12	5.2730738e-4	0
320	252	PSI	14	4.955534800000001e-4	0
320	252	PSI	16	4.970734200000001e-4	0
320	252	PSI	18	4.786511e-4	0
320	252	PSI	20	4.8408736e-4	0
320	253	BFE	10	0.00320834774	0
320	253	BFE	12	0.0032587914	0
320	253	BFE	14	0.0032230912800000006	0
320	253	BFE	16	0.0032249535600000004	0
320	253	BFE	18	0.00323772878	0
320	253	BFE	20	0.0032739705799999996	0
320	253	PSI	10	5.7897968e-4	0
320	253	PSI	12	5.942485e-4	0
320	253	PSI	14	5.863553e-4	0
320	253	PSI	16	6.3010182e-4	0
320	253	PSI	18	6.3074706e-4	0
320	253	PSI	20	6.1546874e-4	0
320	254	BFE	10	0.006989751	3
320	254	BFE	12	0.00716074796	8
320	254	BFE	14	0.007387700080000001	11
320	254	BFE	16	0.00758732646	11
320	254	BFE	18	0.008115833700000002	12
320	254	BFE	20	0.00792969764	15
320	254	PSI	10	0.0018265733199999998	3
320	254	PSI	12	0.00228276874	8
320	254	PSI	14	0.00242030548	11
320	254	PSI	16	0.00278555726	11
320	254	PSI	18	0.00263933544	12
320	254	PSI	20	0.00301229076	15
320	255	BFE	10	0.0035003883799999995	0
320	255	BFE	12	0.00307375492	0
320	255	BFE	14	0.0029943373	0
320	255	BFE	16	0.00306638046	0
320	255	BFE	18	0.00302985892	0
320	255	BFE	20	0.00306284238	0
320	255	PSI	10	5.685773999999999e-4	0
320	255	PSI	12	4.7847621999999997e-4	0
320	255	PSI	14	4.5071578e-4	0
320	255	PSI	16	5.1903122e-4	0
320	255	PSI	18	4.5299581999999996e-4	0
320	255	PSI	20	4.5878550000000003e-4	0
320	256	BFE	10	0.004789070219999999	0
320	256	BFE	12	0.00493350912	0
320	256	BFE	14	0.00469705926	0
320	256	BFE	16	0.00466377896	0
320	256	BFE	18	0.0047561755	0
320	256	BFE	20	0.00469243914	0
320	256	PSI	10	0.00143211316	0
320	256	PSI	12	0.00146073374	0
320	256	PSI	14	0.00140448314	0
320	256	PSI	16	0.0013755219800000002	0
320	256	PSI	18	0.0016103682199999996	0
320	256	PSI	20	0.00155796122	0
320	257	BFE	10	0.00283896378	0
320	257	BFE	12	0.00281169798	0
320	257	BFE	14	0.0027854261800000003	0
320	257	BFE	16	0.0028047121600000002	0
320	257	BFE	18	0.00282074846	0
320	257	BFE	20	0.0029672569	0
320	257	PSI	10	3.5827898e-4	0
320	257	PSI	12	3.2938263999999996e-4	0
320	257	PSI	14	3.3736743999999996e-4	0
320	257	PSI	16	3.430061e-4	0
320	257	PSI	18	3.2934178e-4	0
320	257	PSI	20	3.3595232e-4	0
320	258	BFE	10	0.0030290518	0
320	258	BFE	12	0.0030368484800000002	0
320	258	BFE	14	0.0033985071399999997	0
320	258	BFE	16	0.00304251482	0
320	258	BFE	18	0.0030006785000000003	0
320	258	BFE	20	0.00305670602	0
320	258	PSI	10	4.7490106e-4	0
320	258	PSI	12	4.6771986e-4	0
320	258	PSI	14	5.9666218e-4	0
320	258	PSI	16	4.960393000000001e-4	0
320	258	PSI	18	4.6653788e-4	0
320	258	PSI	20	4.8265312000000005e-4	0
320	259	BFE	10	0.00616153804	1
320	259	BFE	12	0.007124948359999999	9
320	259	BFE	14	0.00752112652	14
320	259	BFE	16	0.00832083044	17
320	259	BFE	18	0.0088799923	24
320	259	BFE	20	0.00932969108	35
320	259	PSI	10	0.00145115834	1
320	259	PSI	12	0.0023546068199999997	9
320	259	PSI	14	0.00275882442	14
320	259	PSI	16	0.00289606632	17
320	259	PSI	18	0.0035346490799999996	24
320	259	PSI	20	0.00425922082	35
320	260	BFE	10	0.0069644996	3
320	260	BFE	12	0.006520460059999999	3
320	260	BFE	14	0.007172202599999999	10
320	260	BFE	16	0.0071864832399999995	11
320	260	BFE	18	0.00756026234	14
320	260	BFE	20	0.00749034128	14
320	260	PSI	10	0.0016430681199999999	3
320	260	PSI	12	0.00165377854	3
320	260	PSI	14	0.00211935948	10
320	260	PSI	16	0.00243744234	11
320	260	PSI	18	0.00267974816	14
320	260	PSI	20	0.0026502141	14
320	261	BFE	10	0.0038101138400000005	0
320	261	BFE	12	0.00378951396	0
320	261	BFE	14	0.0035482505	0
320	261	BFE	16	0.0036482624	0
320	261	BFE	18	0.00384762138	0
320	261	BFE	20	0.0038566616399999996	0
320	261	PSI	10	8.51859e-4	0
320	261	PSI	12	7.8704922e-4	0
320	261	PSI	14	8.0340302e-4	0
320	261	PSI	16	8.292317000000001e-4	0
320	261	PSI	18	9.8063474e-4	0
320	261	PSI	20	0.00102614676	0
320	262	BFE	10	0.0032460027000000002	0
320	262	BFE	12	0.00361987536	0
320	262	BFE	14	0.0032248827799999996	0
320	262	BFE	16	0.00331703118	0
320	262	BFE	18	0.00319205634	0
320	262	BFE	20	0.00321699918	0
320	262	PSI	10	6.0851346e-4	0
320	262	PSI	12	7.7677992e-4	0
320	262	PSI	14	5.9908162e-4	0
320	262	PSI	16	6.007305400000001e-4	0
320	262	PSI	18	6.533887399999999e-4	0
320	262	PSI	20	6.337043199999999e-4	0
320	263	BFE	10	0.0030415334	0
320	263	BFE	12	0.0030919908	0
320	263	BFE	14	0.0032042010000000003	0
320	263	BFE	16	0.00553778624	3
320	263	BFE	18	0.00572377812	3
320	263	BFE	20	0.005601686	3
320	263	PSI	10	5.275501200000001e-4	0
320	263	PSI	12	6.9880772e-4	0
320	263	PSI	14	7.1082034e-4	0
320	263	PSI	16	9.953354e-4	3
320	263	PSI	18	9.642681799999998e-4	3
320	263	PSI	20	0.0010437442799999998	3
320	264	BFE	10	0.0030468005199999998	0
320	264	BFE	12	0.00302704896	0
320	264	BFE	14	0.0029358377	0
320	264	BFE	16	0.0029350662	0
320	264	BFE	18	0.002988316	0
320	264	BFE	20	0.00308601948	0
320	264	PSI	10	4.1840046e-4	0
320	264	PSI	12	4.5322289999999996e-4	0
320	264	PSI	14	4.5139484000000004e-4	0
320	264	PSI	16	4.4319412e-4	0
320	264	PSI	18	4.4124338000000007e-4	0
320	264	PSI	20	4.3930428e-4	0
320	265	BFE	10	0.006917628819999999	3
320	265	BFE	12	0.00832561376	10
320	265	BFE	14	0.00796046044	13
320	265	BFE	16	0.00811648756	13
320	265	BFE	18	0.00863371632	14
320	265	BFE	20	0.00902446128	16
320	265	PSI	10	0.0018093545	3
320	265	PSI	12	0.00248052146	10
320	265	PSI	14	0.00286162546	13
320	265	PSI	16	0.00276281348	13
320	265	PSI	18	0.0030273544600000002	14
320	265	PSI	20	0.0038228894600000002	16
320	266	BFE	10	0.0045207784200000005	0
320	266	BFE	12	0.00508711734	0
320	266	BFE	14	0.00683147786	3
320	266	BFE	16	0.006899317659999999	3
320	266	BFE	18	0.008319743059999999	6
320	266	BFE	20	0.00747231866	6
320	266	PSI	10	0.0014258004	0
320	266	PSI	12	0.00183037598	0
320	266	PSI	14	0.0016679042799999997	3
320	266	PSI	16	0.0017728694400000002	3
320	266	PSI	18	0.0022774768	6
320	266	PSI	20	0.0023417011000000003	6
320	267	BFE	10	0.00672865188	6
320	267	BFE	12	0.0066261762	6
320	267	BFE	14	0.00685915124	6
320	267	BFE	16	0.006634897000000001	6
320	267	BFE	18	0.0067126691200000005	6
320	267	BFE	20	0.0067337831	6
320	267	PSI	10	0.0019540400199999997	6
320	267	PSI	12	0.0020324062	6
320	267	PSI	14	0.00200376246	6
320	267	PSI	16	0.0020056770799999997	6
320	267	PSI	18	0.0021007570400000002	6
320	267	PSI	20	0.00202765592	6
320	268	BFE	10	0.00909919386	8
320	268	BFE	12	0.008827617440000001	14
320	268	BFE	14	0.00973063358	21
320	268	BFE	16	0.00978476682	27
320	268	BFE	18	0.01023335182	37
320	268	BFE	20	0.01121782972	39
320	268	PSI	10	0.00274713606	8
320	268	PSI	12	0.00274497652	14
320	268	PSI	14	0.0032350832	21
320	268	PSI	16	0.00353191652	27
320	268	PSI	18	0.00413812072	37
320	268	PSI	20	0.00448016188	39
320	269	BFE	10	0.006919069680000001	3
320	269	BFE	12	0.00692092538	3
320	269	BFE	14	0.0070786743200000005	3
320	269	BFE	16	0.00753326824	9
320	269	BFE	18	0.0074272823	9
320	269	BFE	20	0.00740175824	9
320	269	PSI	10	0.0017275119999999998	3
320	269	PSI	12	0.00172188606	3
320	269	PSI	14	0.0017511338399999999	3
320	269	PSI	16	0.0022212864	9
320	269	PSI	18	0.00240631424	9
